ID,Title,Version,Status,Priority,Severity,Type,Reproducibility,Reporter,Assignee,Description,"Expected results","Steps to reproduce",Device,Tags,Comments,"Created at","Updated at"
413,"Only 1 filter is coming in Find My Fit page",desktop-dev,Resolved,High,Major,Functional,Always,"Nirali Thakkar","Jugal SA","Only 1 filter is coming in Find My Fit page","Multiple filters should come","1. http://dev.purplle.com/thread/findmyfit/best-foundation","Windows PC Lenovo Generic/All Windows 8 Chrome Latest",,0,"26/10/2016 06:48:03 ","26/10/2016 07:27:05 "
414,"Rupee symbol is missing in Your budget range",desktop-dev,Resolved,High,Major,Functional,Always,"Nirali Thakkar","Jugal SA","Rupee symbol is missing in Your budget range","Rupee symbol should be present","1. http://dev.purplle.com/thread/findmyfit/best-foundation","Windows PC Lenovo Generic/All Windows 8 Chrome Latest",,0,"26/10/2016 06:51:15 ","27/10/2016 07:11:43 "
415,"alignment and font size of the text is not proper",desktop-dev,Resolved,High,Major,Visual,Always,"Nirali Thakkar","Jugal SA","alignment and font size of the text is not proper",,"1. http://dev.purplle.com/thread/findmyfit/best-foundation","Windows PC Lenovo Generic/All Windows 8",,0,"26/10/2016 06:55:51 ","27/10/2016 07:11:59 "
416,"when clicked on find my fit, instead of foundation, results are coming of shampoo",desktop-dev,"Not a Bug",High,Major,Functional,Always,"Nirali Thakkar","Jugal SA","when clicked on find my fit, instead of foundation, results are coming of shampoo

Note: Tagging is not proper",,"1. http://dev.purplle.com/thread/fitme/best-foundation","Windows PC Lenovo Generic/All Windows 8 Chrome Latest",,0,"26/10/2016 07:00:03 ","27/10/2016 07:12:11 "
430,"Slider start date and end date are wrong.",desktop-dev,Closed,Medium,Major,Functional,Always,archana,,"issue screenshot : http://screencast.com/t/TTEBIUtW"," length of their period  is a slider between 1 to 10 days
 The frequency of their period is slider between 15 days ad 45 days.
","1. Open subsciption page; 2. and check for sliders","Windows PC",subscribe,0,"04/11/2016 09:59:22 ","10/02/2017 07:38:47 "
431,"exclamation mark is missing beside name in thank you page of subscribe and save",desktop-dev,Closed,Medium,Trivial,Functional,Always,"Nirali Thakkar",,"exclamation mark is missing beside name in thank you page of subscribe and save

screenshot link: http://screencast.com/t/Hy4KYdc2EfVl","exclamation mark is present in mock","1. product name: Whisper Ultra XL Wings 30S Jumbo","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 10:03:22 ","10/02/2017 07:38:47 "
432,"order id is not displayed in full in thank you page",desktop-dev,Closed,Medium,Trivial,Visual,Always,"Nirali Thakkar",,"order id is not displayed in full in thank you page

screenshot link: http://screencast.com/t/Hy4KYdc2EfVl","Order id should be displayed fully as per the mock","1. Product name: Whisper Ultra XL Wings 30S Jumbo","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 10:08:00 ","10/02/2017 07:38:47 "
433,"date of first package arrival is coming incorrect in thank you page",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"date of first package arrival is coming incorrect in thank you page.

Note: It is showing todays date instead of calculated date

screenshot link: http://screencast.com/t/Hy4KYdc2EfVl",,"1. Product name: Whisper Ultra XL Wings 30S Jumbo","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 10:12:19 ","10/02/2017 07:38:47 "
434,"% discount is missing in thank you page as per mock",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"% discount is missing in thank you page as per mock

screenshot link: http://screencast.com/t/Hy4KYdc2EfVl","% discount should be present","1. Product name: Whisper Ultra XL Wings 30S Jumbo","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 10:17:04 ","10/02/2017 07:38:47 "
435,"you are saving is coming 0 in thank you page",desktop-dev,Reopen,High,Major,Functional,Always,"Nirali Thakkar",,"you are saving is coming 0 in thank you page

screenshot link: http://screencast.com/t/Hy4KYdc2EfVl",,"1. Product name: Whisper Ultra XL Wings 30S Jumbo","Windows PC Lenovo Generic/All Windows 8",subscribe,1,"04/11/2016 10:19:52 ","10/02/2017 07:38:47 "
436,"Page is getting hang when user selects one time purchase and 3 months options and click on add to cart.",desktop-dev,Closed,Medium,Minor,Functional,Always,archana,,,"When user selects one time purchase, select 3.6,9 months subscription tabs should get disable,","1. Open subscribe page. ; 2. Select one time purchase option; 3. Select 9 months subscription tab ; 4. Click on Add to cart.","Windows PC HP Generic/All",subscribe,0,"04/11/2016 10:29:43 ","10/02/2017 07:38:47 "
437,"User is not getting mail after placing subscribe order",desktop-dev,Closed,Medium,Major,Usability,Always,archana,,,"User should get mails after placing subscibes order.","1. Place subscribe order; 2. Check mails","Windows PC",subscribe,0,"04/11/2016 10:31:15 ","10/02/2017 07:38:47 "
438,"when user edits the order cycle on checkout, our price and subtotal is not changing",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"when user edits the order cycle on checkout, our price is not changing

screenshot link: http://screencast.com/t/HqLJNg0SCul","our price should change as per given in product details","1. product name: Whisper Ultra XL Wings 30S Jumbo; 2. choose 3 cycle and 4 quantity; 3. choose cycle and frequency and proceed; 4. now click on review order; 5. and change cycle to 6 or 9; 6. our price and subtotal is not changing","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 10:52:47 ","10/02/2017 07:38:47 "
439,"overall subtotal price is calculated incorrect while editing the cycle from review order",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"overall subtotal price is calculated incorrect while editing the cycle from review order

screenshot link: http://screencast.com/t/HqLJNg0SCul",,"1. steps same as bug 437","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 10:55:35 ","10/02/2017 07:38:47 "
440,"you are saving is coming incorrect in review order",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"you are saving is coming incorrect in review order

screenshot link: http://screencast.com/t/HqLJNg0SCul","it should be calculated as our price * qty + our price *  cycle","1. steps same as 437","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 11:01:00 ","10/02/2017 07:38:47 "
441,"when user chooses the subscription and clicks on review order and then does not proceed with subscrip, subscriptio is created",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"when user chooses the subscription and clicks on review order and then does not proceed with subscription, subscription is created","subscription should not get create till user performs payment","1. go to product whisper ultra jumbo; 2. choose subscription with 3 cycle; 3. set date and frequency and then proceed; 4. now go to review order and change cycle ; 5. do not proceed further; 6. go to homepage; 7. click on my account -> subscription; 8. subscription is getting created","Windows PC Lenovo Generic/All Windows 8 Chrome Latest",subscribe,0,"04/11/2016 11:10:53 ","10/02/2017 07:38:47 "
442,"in subscription detail page, unit per cycle is not coming.",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"in subscription detail page, unit per cycle is not coming. it is coming blank",,"1. perform complete subscription; 2. go to my account -> subscription; 3. click on view details","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 11:18:08 ","10/02/2017 07:38:47 "
443,"subscribe to save % is displayed incorrect in subscription details page",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"subscribe to save % is displayed incorrect in subscription details page","instead of 10, it is showing 23","1. steps same as 441","Windows PC Lenovo Generic/All Windows 8",subscribe,0,"04/11/2016 11:22:23 ","10/02/2017 07:38:47 "
444,"options should be 3m,6m and 12m instead of 3m, 6m, and 9m. ",desktop-dev,Closed,Medium,Major,Functional,Always,archana,,"issue screenshot : http://screencast.com/t/GLsogEoC",,"1. Open subscription page","Windows PC",subscribe,0,"04/11/2016 11:55:21 ","10/02/2017 07:38:47 "
445,"when user chooses 1 time subscription, and edits the quantity in review order, subtotal is not changing",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"when user chooses 1 time subscription, and edits the quantity in review order, subtotal is not changing.

Note: It is working fine in production","subtotal should change","1. Product name: Whisper Ultra XL Wings 30S Jumbo; 2. choose 3 months cycle and proceed; 3. now edit the quantity from review order","Windows PC Lenovo Generic/All Windows 8",,1,"05/11/2016 05:40:10 ","10/02/2017 07:38:47 "
446,"delivery and cod charge popup is coming blank in review order for subscription'",desktop-dev,Closed,High,Major,Functional,Always,"Nirali Thakkar",,"delivery and cod charge popup is coming blank in review order for subscription'",,"1. select 3 month cycle; 2. proceed; 3. click on review order; 4. click on ""i"" icon ","Windows PC Lenovo Generic/All Windows 8",,0,"05/11/2016 08:26:48 ","10/02/2017 07:38:47 "
447,"rating and share your experience is not coming in thank you page of subscription",desktop-dev,Deferred,High,Major,Functional,Always,"Nirali Thakkar",,"rating and share your experience is not coming in thank you page of subscription",,,"Windows PC Lenovo Generic/All Windows 8",,1,"05/11/2016 08:29:45 ","10/02/2017 07:38:47 "
448,"minor text changes in thank you subscription page",desktop-dev,Closed,Medium,Trivial,Visual,Always,"Nirali Thakkar",,"minor text changes in thank you subscription page",,,"Windows PC Lenovo Generic/All Windows 8",,1,"05/11/2016 09:03:22 ","10/02/2017 07:38:47 "
451,"subscription email issues",desktop-dev,Reopen,High,Major,Visual,Always,"Nirali Thakkar",,"1.  Estimated date of package arrival is coming epoch date
2.  Product image is not coming
3.  you are saving is coming 0
4. cod charges text is not coming. It is present in mock",,,"Windows PC Lenovo Generic/All Windows 8",,1,"05/11/2016 13:04:43 ","10/02/2017 07:38:47 "
452,"calender icon is not clickable. ",desktop-dev,Closed,Medium,Major,Functional,Always,archana,,"issue link; http://screencast.com/t/btIyZXH2xKUz","calender icon should be clickable. ","1. Open subsricption page; 2. click on calender icon from "" My last period on:""text ","Windows PC",subscribe,2,"07/11/2016 09:27:18 ","10/02/2017 07:38:47 "
